Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Combined,Outlet
12.5,0,0.020697723,198.8742,23,2,0,1,5773.1518,1,8
19.35,1,0.027827268,65.6168,11,1,2,2,383.5008,2,3
7.72,2,0.074883035,79.8986,18,1,1,1,1090.5804,1,7
17.2,0,0.156298858,162.1578,23,2,0,1,1283.6624,1,8
12.792854228644991,1,0.019412191999999998,166.5474,35,1,2,3,4379.6324,2,5
12.792854228644991,0,0.105324246,125.7046,35,1,2,3,3237.1196,1,5
12.792854228644991,2,0.019227816000000002,163.9842,35,2,0,0,331.5684,1,4
8.895,0,0.044093978,208.3954,22,1,2,0,1041.9769999999999,1,0
20.2,2,0.117599259,195.31099999999998,18,1,1,1,3338.987,1,7
20.5,0,0.036140297,120.0756,23,2,0,1,2302.3364,1,8
17.6,0,0.10479168900000001,165.2868,33,0,2,1,3111.9492,1,1
11.15,0,0.057021155999999996,106.8622,21,1,0,1,2011.3818,1,9
12.792854228644991,1,0.026058181,121.9098,35,1,2,3,3374.2744,2,5
19.6,2,0.12829573,167.2816,18,1,1,1,2013.3792,1,7
10.895,2,0.03263762,147.7102,13,1,1,1,1895.5326,1,2
13.85,0,0.034765901,114.2492,13,1,1,1,1853.5872,0,2
15.1,0,0.09569633400000001,159.7604,13,1,1,1,2693.8268,1,2
15.0,1,0.071371458,125.2362,23,2,0,1,1384.1982,2,8
12.85,0,0.022696131,179.9318,11,1,2,2,2706.4770000000003,1,3
16.85,2,0.267565911,194.1478,22,1,2,0,1162.4868,1,0
15.5,0,0.053327763,44.477,33,0,2,1,865.54,0,1
15.85,2,0.007145063,41.048,16,2,1,1,479.376,1,6
21.2,0,0.071076055,174.83700000000002,13,1,1,1,5469.547,1,2
13.35,0,0.139426044,148.3392,16,2,1,1,3877.6192,1,6
6.11,2,0.151925271,46.6086,16,2,1,1,624.5204,0,6
13.0,1,0.099479703,44.906000000000006,21,1,0,1,652.484,2,9
12.792854228644991,0,0.045900447999999996,118.9124,35,1,2,3,2844.2976,1,5
12.792854228644991,0,0.21799414,266.5884,35,2,0,0,1324.942,1,4
6.425,0,0.010454459000000001,115.6808,21,1,0,1,1406.1696,1,9
12.792854228644991,0,0.17264121300000002,195.111,35,1,2,3,5303.097,1,5
12.0,0,0.075701524,124.6388,18,1,1,1,2105.2596,1,7
7.535,0,0.081914677,120.344,21,1,0,1,3835.008,0,9
7.68,0,0.071010513,190.9162,21,1,0,1,5195.2374,1,9
14.7,0,0.072444983,48.6034,18,1,1,1,194.4136,1,7
10.3,0,0.06998190900000001,263.0226,33,0,2,1,6079.4198,1,1
13.8,2,0.06457046,76.2012,13,1,1,1,1669.8264,1,2
10.1,0,0.024159767000000002,114.715,16,2,1,1,815.605,1,6
7.785,0,0.089210159,64.251,13,1,1,1,1328.271,1,2
13.8,0,0.097611115,54.893,13,1,1,1,679.1160000000001,0,2
11.8,1,0.058975504000000005,81.7618,11,1,2,2,966.7416,2,3
10.5,1,0.027430696,171.1106,13,1,1,1,3593.3226,2,2
12.792854228644991,2,0.06595278007399345,58.7588,35,2,0,0,400.8116,1,4
19.7,0,0.038815341,124.2362,18,1,1,1,1887.543,0,7
12.792854228644991,0,0.152632413,98.441,35,2,0,0,96.541,1,4
12.792854228644991,0,0.021618297,167.1184,35,1,2,3,2476.776,1,5
15.1,2,0.096491904,134.4942,11,1,2,2,1854.9188,1,3
16.2,0,0.033568871,74.9696,13,1,1,1,2162.5184,0,2
11.3,2,0.054507422,96.3094,33,0,2,1,666.4658,1,1
12.792854228644991,2,0.063079544,175.7712,35,2,0,0,351.5424,1,4
12.792854228644991,0,0.06420812599999999,180.1976,35,2,0,0,181.0976,1,4
19.7,0,0.041974489000000004,108.6912,13,1,1,1,2183.824,1,2
20.6,2,0.048207430999999995,188.0556,13,1,1,1,2065.3116,1,2
9.5,0,0.041065647000000004,223.5088,13,1,1,1,4697.8848,0,2
13.5,2,0.128709014,96.1068,33,0,2,1,1846.9292,1,1
13.65,0,0.03596071,186.3924,23,2,0,1,1665.8316,1,8
7.27,1,0.046520703,97.7384,33,0,2,1,591.2304,2,1
12.792854228644991,1,0.210596485,144.747,35,2,0,0,143.14700000000002,2,4
6.86,1,0.03674399,231.201,13,1,1,1,6201.927,2,2
14.7,0,0.072238195,47.5034,33,0,2,1,972.068,1,1
12.792854228644991,1,0.034141213,211.9218,35,1,2,3,3419.5488,2,5
9.195,0,0.101500374,45.2744,18,1,1,1,679.1160000000001,1,7
14.15,0,0.042246575,54.2982,21,1,0,1,1104.5622,0,9
12.3,2,0.058105769,60.4562,16,2,1,1,1777.6860000000001,1,6
11.8,2,0.170141787,116.7834,33,0,2,1,2303.6679999999997,1,1
13.6,2,0.049579883,110.0912,16,2,1,1,1965.4416,1,6
11.6,0,0.06595278007399345,178.2686,21,1,0,1,1955.4546,1,9
15.0,0,0.058725134000000005,43.6744,13,1,1,1,407.4696,1,2
7.0,0,0.06595278007399345,105.62799999999999,21,1,0,1,1384.864,1,9
13.1,0,0.075695552,168.4158,21,1,0,1,1504.0422,1,9
11.3,0,0.007321067,197.7426,13,1,1,1,2570.6538,1,2
12.3,0,0.009463757,73.83800000000001,13,1,1,1,1245.046,1,2
10.0,1,0.021407511,248.175,33,0,2,1,3495.45,2,1
12.792854228644991,0,0.145669556,247.2776,35,2,0,0,743.0328,1,4
6.98,0,0.041273236,82.4934,11,1,2,2,982.7208,1,3
19.0,0,0.128090139,107.0622,23,2,0,1,1376.2086,1,8
17.0,0,0.135707553,172.5106,16,2,1,1,2053.3272,1,6
15.15,0,0.027774002000000002,152.3708,16,2,1,1,3159.8868,1,6
12.792854228644991,2,0.07278643,49.4376,35,2,0,0,191.7504,1,4
12.792854228644991,0,0.029640603999999997,40.8138,35,1,2,3,1543.3244,1,5
8.355,0,0.18793900300000002,146.9418,18,1,1,1,1029.9926,1,7
12.15,1,0.14492016,224.4404,33,0,2,1,1800.3232,2,1
17.25,2,0.125419157,40.048,21,1,0,1,399.48,1,9
6.46,2,0.049121972,144.6102,33,0,2,1,2916.204,1,1
12.792854228644991,0,0.06595278007399345,175.3028,35,1,2,3,3719.1588,0,5
5.78,2,0.07414907400000001,262.2568,23,2,0,1,5273.1359999999995,1,8
18.7,1,0.04604992,151.9682,33,0,2,1,3354.3004,2,1
19.2,0,0.035384612,180.3318,13,1,1,1,3428.2042,1,2
12.792854228644991,0,0.038340116,240.1564,35,1,2,3,7150.691999999999,1,5
12.792854228644991,0,0.06595278007399345,81.8618,35,2,0,0,161.1236,1,4
12.792854228644991,0,0.049080853,147.7734,35,1,2,3,4602.6754,1,5
12.792854228644991,1,0.076183667,245.646,35,1,2,3,3695.19,2,5
7.35,0,0.028711412000000002,39.9454,11,1,2,2,377.5086,1,3
20.35,2,0.06595278007399345,81.6276,23,2,0,1,1787.0072,1,8
12.792854228644991,0,0.12517151,88.9198,35,1,2,3,3139.9128,1,5
17.85,0,0.037826873,189.7188,23,2,0,1,2285.0256,0,8
4.615,2,0.101747034,231.33,33,0,2,1,4660.6,1,1
15.0,0,0.06595278007399345,47.2744,16,2,1,1,679.1160000000001,1,6
12.792854228644991,2,0.075142108,145.8444,35,1,2,3,3773.7544,1,5
12.1,2,0.061424738,56.7614,11,1,2,2,1049.9666,0,3
11.65,0,0.040597054,187.324,18,1,1,1,1864.24,1,7
12.792854228644991,0,0.041556697000000004,104.4332,35,2,0,0,307.5996,1,4
15.5,2,0.126791761,262.1568,22,1,2,0,527.3136,1,0
9.195,2,0.11748483400000001,158.5578,23,2,0,1,2406.867,1,8
15.1,2,0.106097275,43.2796,11,1,2,2,123.8388,1,3
5.095,2,0.129395895,140.3838,33,0,2,1,1826.2894,1,1
15.1,2,0.10026502699999999,142.5786,11,1,2,2,3323.0078,1,3
12.1,0,0.011557563,165.3526,21,1,0,1,3453.5046,0,9
6.235,1,0.119157788,263.791,11,1,2,2,2103.928,2,3
15.0,0,0.077622622,121.8414,22,1,2,0,243.6828,1,0
12.792854228644991,0,0.041194986,39.1164,35,1,2,3,1235.7248,1,5
10.65,2,0.08513595300000001,232.3668,23,2,0,1,3685.8688,1,8
9.8,2,0.10681691900000001,114.2492,22,1,2,0,463.3968,1,0
18.25,0,0.04421348,173.408,33,0,2,1,1038.6480000000001,0,1
12.792854228644991,0,0.013745883,62.0168,35,1,2,3,1534.0032,1,5
19.6,1,0.09430805800000001,251.8698,21,1,0,1,3551.3772,2,9
17.0,2,0.026622757,144.247,18,1,1,1,3149.2340000000004,1,7
9.6,2,0.014234595,190.2872,21,1,0,1,4727.18,1,9
8.51,2,0.078526225,173.5422,21,1,0,1,5000.8238,1,9
5.88,1,0.0249887,150.3392,11,1,2,2,447.4176,2,3
8.905,0,0.143712172,60.2878,11,1,2,2,1151.1682,1,3
12.792854228644991,2,0.067373081,258.8988,35,1,2,3,3083.9856,1,5
8.85,0,0.053822086,183.8292,33,0,2,1,2554.0088,1,1
20.7,0,0.043011277,177.2028,11,1,2,2,3364.9532,1,3
12.792854228644991,1,0.123557061,216.6192,35,2,0,0,215.7192,2,4
6.3,0,0.127968205,209.627,11,1,2,2,3984.813,1,3
17.5,2,0.007570599,144.6102,11,1,2,2,2187.153,1,3
12.792854228644991,2,0.06595278007399345,92.31200000000001,35,2,0,0,372.848,1,4
5.765,0,0.081996785,40.1164,16,2,1,1,540.6296,1,6
17.75,2,0.067777778,186.924,11,1,2,2,3169.208,1,3
5.035,2,0.080362549,229.0036,13,1,1,1,4326.3684,1,2
8.355,0,0.013929058999999999,94.1462,23,2,0,1,2221.1088,1,8
6.13,0,0.077169953,63.0536,13,1,1,1,1225.072,0,2
10.5,2,0.06595278007399345,143.3128,23,2,0,1,1438.128,1,8
12.5,0,0.112681821,119.14399999999999,11,1,2,2,3235.788,1,3
12.792854228644991,0,0.10080442,45.4744,35,1,2,3,1041.3112,1,5
20.75,1,0.02512588,150.4734,16,2,1,1,890.8404,2,6
12.792854228644991,2,0.122519571,93.0436,35,1,2,3,2363.59,1,5
13.35,2,0.15021128,179.06599999999997,13,1,1,1,2696.49,1,2
7.96,0,0.028357839,163.2894,16,2,1,1,4530.1032,1,6
8.92,1,0.130663423,175.237,13,1,1,1,2117.244,2,2
6.635,2,0.006335942,121.8098,21,1,0,1,2048.6666,1,9
15.5,0,0.032845997,106.7938,33,0,2,1,3215.8140000000003,1,1
6.13,0,0.076735903,62.4536,23,2,0,1,1225.072,0,8
7.315,0,0.01530184,154.434,23,2,0,1,1378.2060000000001,1,8
16.0,2,0.029377239,46.1718,22,1,2,0,94.5436,1,0
16.85,0,0.233356571,146.576,22,1,2,0,439.42800000000005,1,0
15.85,0,0.13705394699999998,94.4094,11,1,2,2,1047.3034,1,3
15.0,0,0.06595278007399345,43.4744,23,2,0,1,543.2928,1,8
19.1,1,0.177236497,172.3422,16,2,1,1,2586.633,2,6
19.0,0,0.11183028199999999,105.4622,33,0,2,1,952.7598,1,1
13.5,0,0.06595278007399345,84.654,21,1,0,1,1211.756,1,9
16.75,2,0.008204465,99.8674,21,1,0,1,2342.9502,1,9
12.792854228644991,2,0.02439015,95.9068,35,1,2,3,3207.8244,1,5
9.195,2,0.064143995,85.9566,18,1,1,1,1691.132,1,7
19.35,0,0.033275634,173.8738,13,1,1,1,2432.8332,1,2
11.8,2,0.107662745,224.1772,13,1,1,1,2890.9036,1,2
10.6,0,0.01115195,40.6454,13,1,1,1,167.7816,1,2
13.65,2,0.013064516000000002,115.5834,18,1,1,1,1382.2008,1,7
14.85,2,0.009954237,158.263,21,1,0,1,2659.8709999999996,1,9
12.792854228644991,1,0.021214364,48.2034,35,2,0,0,97.2068,2,4
13.5,2,0.067859568,60.1562,16,2,1,1,1599.9174,1,6
5.635,0,0.103481775,150.005,18,1,1,1,1797.66,1,7
7.405,0,0.015358176000000001,92.4146,13,1,1,1,1459.4336,1,2
12.792854228644991,1,0.293066133,177.0712,35,2,0,0,351.5424,2,4
11.35,0,0.030981392000000003,51.9008,13,1,1,1,708.4112,1,2
12.792854228644991,0,0.06595278007399345,153.8024,35,1,2,3,7741.9224,0,5
16.1,2,0.013623294,109.3596,18,1,1,1,1186.4556,1,7
17.7,2,0.041098734,80.9276,11,1,2,2,487.3656,1,3
13.1,1,0.01209726,188.85299999999998,16,2,1,1,3225.801,2,6
14.3,2,0.034382602000000005,96.5726,33,0,2,1,2251.0698,1,1
12.792854228644991,0,0.035406842,244.317,35,1,2,3,8262.578000000001,1,5
8.6,1,0.090374342,114.3176,18,1,1,1,1946.7992,2,7
5.78,2,0.07445112599999999,264.5568,11,1,2,2,6327.7632,1,3
8.195,0,0.031467128,91.8462,18,1,1,1,2313.655,1,7
13.65,2,0.078786674,184.824,23,2,0,1,3355.632,1,8
17.35,0,0.056032247,102.3016,18,1,1,1,1619.2256,1,7
20.25,1,0.058935522000000004,246.646,23,2,0,1,2463.46,2,8
12.792854228644991,2,0.064577332,230.5352,35,2,0,0,687.1056,1,4
16.1,0,0.034306962,252.3356,23,2,0,1,3815.034,1,8
12.792854228644991,2,0.053586458,89.7856,35,1,2,3,966.7416,1,5
17.6,2,0.076431919,113.2202,11,1,2,2,2025.3636,1,3
18.0,0,0.039090105,148.4418,18,1,1,1,4119.9704,1,7
12.5,1,0.031549131,99.0384,22,1,2,0,197.0768,2,0
9.065,0,0.115233813,94.4094,33,0,2,1,2856.282,1,1
16.85,2,0.159825617,195.5478,16,2,1,1,4262.4516,1,6
16.0,1,0.073080167,228.4668,13,1,1,1,2534.0348,2,2
9.3,0,0.066727717,181.6292,33,0,2,1,2371.5796,1,1
6.215,0,0.012146608,37.9848,16,2,1,1,782.9808,1,6
20.1,2,0.022552082999999997,226.6036,13,1,1,1,6831.108,1,2
8.77,2,0.047036035999999996,170.5422,13,1,1,1,2759.0752,1,2
16.25,0,0.087158654,95.141,16,2,1,1,2220.4429999999998,1,6
15.15,0,0.027756137,150.4708,33,0,2,1,2106.5912,1,1
13.15,1,0.092589917,159.5604,33,0,2,1,1901.5248,2,1
12.15,1,0.06595278007399345,117.615,33,0,2,1,1514.695,2,1
12.792854228644991,0,0.077427883,41.8454,35,2,0,0,41.9454,1,4
20.85,0,0.12122744699999999,197.5452,16,2,1,1,4306.3944,1,6
18.2,2,0.066284519,247.2092,16,2,1,1,3486.1288,1,6
8.3,0,0.03549838,36.6506,11,1,2,2,455.4072,1,3
6.195,0,0.072131519,120.1098,18,1,1,1,2892.2352,1,7
15.1,0,0.06595278007399345,216.4166,18,1,1,1,2830.3158,1,7
11.5,1,0.021020616000000002,130.7942,18,1,1,1,2782.3782,2,7
19.0,0,0.111902259,105.4622,16,2,1,1,1905.5196,1,6
10.5,0,0.071548187,120.2098,11,1,2,2,602.549,1,3
8.8,0,0.071540443,210.6612,21,1,0,1,2508.7344,1,9
12.792854228644991,1,0.121765124,264.1884,35,2,0,0,264.9884,2,4
17.75,0,0.014609738,160.4262,18,1,1,1,3182.5240000000003,1,7
12.792854228644991,2,0.08069799799999999,39.8506,35,2,0,0,37.9506,1,4
17.75,2,0.156802171,242.1538,16,2,1,1,4326.3684,1,6
20.75,0,0.024144862000000003,123.37299999999999,16,2,1,1,2093.9410000000003,1,6
16.7,2,0.062297249000000006,60.6562,11,1,2,2,592.562,1,3
12.792854228644991,0,0.052058710999999994,55.5588,35,1,2,3,1145.1760000000002,1,5
13.85,1,0.031402114,40.248000000000005,18,1,1,1,319.584,2,7
15.35,2,0.113217223,191.1504,23,2,0,1,1725.7536,1,8
12.1,0,0.06595278007399345,177.3002,16,2,1,1,3044.7034,1,6
12.15,1,0.06595278007399345,118.515,11,1,2,2,1398.18,2,3
12.792854228644991,0,0.031139932999999998,74.8012,35,2,0,0,303.6048,0,4
16.35,1,0.013363901999999999,106.12799999999999,16,2,1,1,1917.504,2,6
12.792854228644991,0,0.030952737,160.1578,35,1,2,3,3048.6982,1,5
7.27,0,0.07136748,111.8518,11,1,2,2,2277.036,0,3
13.8,0,0.058192802,246.9802,21,1,0,1,5896.3248,0,9
20.25,2,0.022976492999999997,240.3538,21,1,0,1,4086.0146,1,9
9.3,0,0.111220521,65.7826,23,2,0,1,968.7389999999999,1,8
14.15,0,0.037967687,125.6046,21,1,0,1,1618.5598,1,9
12.792854228644991,1,0.06595278007399345,164.5526,35,1,2,3,2302.3364,2,5
8.115,2,0.032158866,154.8972,23,2,0,1,1713.7692,1,8
12.792854228644991,2,0.045068892,190.8872,35,2,0,0,945.436,1,4
11.1,1,0.033176087,120.1124,18,1,1,1,1896.1984,2,7
12.5,1,0.018845298,96.7384,16,2,1,1,2759.0752,2,6
9.8,2,0.056375879000000004,84.6908,16,2,1,1,1006.6896,1,6
19.7,2,0.161356273,253.1014,11,1,2,2,2805.0154,1,3
14.3,2,0.034605882000000004,95.9726,13,1,1,1,2153.1972,1,2
19.75,0,0.033942546000000004,213.5902,21,1,0,1,4460.1942,1,9
18.5,0,0.025740258999999998,89.4172,33,0,2,1,1605.9096,1,1
12.792854228644991,1,0.026938317000000003,174.1396,35,1,2,3,4012.1108,2,5
12.35,2,0.033754478,199.0426,16,2,1,1,3361.6242,1,6
12.792854228644991,1,0.015375557,156.9604,35,1,2,3,4278.4308,2,5
5.365,2,0.140458316,169.7764,21,1,0,1,3263.7516,1,9
12.792854228644991,1,0.046333982,97.2384,35,1,2,3,2660.5368,2,5
20.5,2,0.06595278007399345,82.8592,16,2,1,1,908.1512,1,6
8.71,0,0.139228412,49.5376,23,2,0,1,1198.44,1,8
12.792854228644991,0,0.06595278007399345,109.4596,35,1,2,3,1833.6132,1,5
16.0,2,0.06595278007399345,48.1718,13,1,1,1,756.3488,1,2
17.6,0,0.00799436,171.6422,33,0,2,1,3793.7284,1,1
20.7,2,0.12176716800000001,118.9466,18,1,1,1,353.5398,1,7
13.0,2,0.030083482,61.922,16,2,1,1,1557.9720000000002,1,6
20.2,2,0.118025091,195.81099999999998,13,1,1,1,2553.343,1,2
20.35,0,0.060649213,232.7616,33,0,2,1,2812.3392,1,1
18.6,0,0.15193174199999998,101.1358,33,0,2,1,1105.8938,1,1
12.792854228644991,0,0.06383101299999999,46.206,35,1,2,3,1304.968,0,5
13.35,0,0.103091351,229.9352,13,1,1,1,2519.3872,1,2
17.85,0,0.052389407,120.9072,11,1,2,2,2817.6656,1,3
16.35,1,0.013355306,105.52799999999999,33,0,2,1,2024.0320000000002,2,1
14.85,2,0.019550858,263.791,18,1,1,1,4207.856,1,7
21.25,0,0.01005532,183.1608,13,1,1,1,2756.4120000000003,1,2
14.15,0,0.034845667999999996,242.7828,33,0,2,1,3167.8764,1,1
17.2,2,0.025162022000000003,145.9418,16,2,1,1,1765.7016,1,6
12.792854228644991,0,0.022685222,161.592,35,1,2,3,4314.384,1,5
10.85,0,0.162571649,107.4622,18,1,1,1,529.311,1,7
20.35,2,0.014825605,233.2958,23,2,0,1,4206.5244,1,8
16.35,1,0.058034349000000006,124.802,22,1,2,0,253.00400000000002,2,0
9.3,0,0.04378569400000001,191.6846,23,2,0,1,3057.3536,0,8
12.792854228644991,2,0.076798609,231.8958,35,1,2,3,8413.0488,0,5
15.75,0,0.055241242,196.5452,13,1,1,1,3131.9232,1,2
14.85,1,0.061102235,253.2698,18,1,1,1,2283.0282,2,7
18.6,0,0.039517121,243.6802,13,1,1,1,5896.3248,1,2
16.35,1,0.029565308999999998,256.4646,11,1,2,2,515.3292,2,3
9.695,2,0.12828324300000002,226.1404,23,2,0,1,3375.6059999999998,1,8
15.15,2,0.012332667,130.0284,13,1,1,1,3559.3668,1,2
14.3,2,0.06519522900000001,88.9856,16,2,1,1,1669.8264,1,6
10.895,0,0.108253944,194.8794,22,1,2,0,585.2382,1,0
8.39,1,0.121178848,165.1868,13,1,1,1,2784.3756,2,2
18.35,0,0.06595278007399345,151.934,33,0,2,1,306.268,0,1
15.2,1,0.09698132,116.3492,33,0,2,1,2548.6824,2,1
20.2,0,0.064351908,259.4646,16,2,1,1,2061.3168,1,6
12.792854228644991,1,0.079419801,172.3106,35,1,2,3,5475.5392,2,5
8.71,2,0.072301795,185.6924,18,1,1,1,3331.6632,1,7
12.15,0,0.021719387000000003,163.1184,16,2,1,1,3467.4864,1,6
8.06,0,0.021420031000000003,232.0326,18,1,1,1,3003.4238,1,7
11.5,0,0.290430317,130.6652,22,1,2,0,258.3304,1,0
14.85,0,0.018571641,187.3214,23,2,0,1,4333.6922,1,8
11.8,0,0.06595278007399345,45.2402,11,1,2,2,1148.505,1,3
14.7,0,0.020952705,143.5128,21,1,0,1,2444.8176,0,9
12.792854228644991,1,0.102371638,221.2456,35,2,0,0,663.1368,2,4
18.75,1,0.034278798,214.1218,33,0,2,1,4488.1578,2,1
7.235,0,0.06595278007399345,115.1834,18,1,1,1,1382.2008,1,7
12.792854228644991,0,0.038377013,211.5586,35,1,2,3,4432.2306,1,5
19.6,1,0.025325897000000003,150.9024,21,1,0,1,3795.06,2,9
7.27,2,0.020898691,92.2488,13,1,1,1,814.9392,1,2
15.1,2,0.105881129,42.0796,18,1,1,1,454.0756,1,7
7.81,0,0.112906337,243.5486,22,1,2,0,488.6972,0,0
7.81,2,0.055216312000000004,125.5046,16,2,1,1,3237.1196,1,6
6.465,0,0.125210375,266.8884,13,1,1,1,1059.9536,1,2
12.792854228644991,1,0.058185842,220.8456,35,1,2,3,4199.8664,2,5
10.8,0,0.098814721,100.5042,11,1,2,2,1884.8798,1,3
9.5,2,0.022058724,196.8452,23,2,0,1,3523.4136,1,8
20.7,2,0.100091576,125.5388,33,0,2,1,2105.2596,1,1
8.895,0,0.075876602,235.9616,13,1,1,1,1874.8928,0,2
15.6,0,0.037841362,125.2704,11,1,2,2,2628.5784,1,3
9.0,0,0.081943273,214.5534,33,0,2,1,3440.8544,1,1
19.35,0,0.016645164,120.9098,18,1,1,1,1687.1372,1,7
19.7,2,0.018061324,102.59899999999999,18,1,1,1,2063.98,1,7
12.792854228644991,2,0.028062401,44.0402,35,2,0,0,91.8804,1,4
5.825,1,0.091857904,160.7894,11,1,2,2,1617.894,2,3
12.792854228644991,0,0.036109413,140.6154,35,1,2,3,4538.0928,1,5
12.85,0,0.10863337199999999,233.8642,11,1,2,2,2323.6420000000003,1,3
12.85,0,0.03324652,172.4422,18,1,1,1,4483.4972,1,7
17.5,0,0.016720132,139.918,33,0,2,1,419.454,1,1
17.0,0,0.055433377,221.1114,23,2,0,1,4434.228,1,8
7.05,0,0.084966021,111.1912,23,2,0,1,1965.4416,1,8
5.78,2,0.07413505299999999,264.0568,16,2,1,1,2109.2544,1,6
15.2,0,0.09174595099999999,229.0352,16,2,1,1,2290.3520000000003,1,6
12.792854228644991,0,0.056685383,178.437,35,1,2,3,3175.866,1,5
11.35,2,0.00552947,169.27900000000002,16,2,1,1,2376.906,1,6
17.5,0,0.013664703,257.7304,18,1,1,1,5683.2688,1,7
16.25,0,0.08731067199999999,95.541,21,1,0,1,1544.656,1,9
12.85,0,0.022639195,179.7318,21,1,0,1,2165.1816,1,9
12.792854228644991,0,0.016531033,122.4098,35,1,2,3,3012.745,1,5
8.84,2,0.076873991,109.9228,11,1,2,2,1547.3192,1,3
12.792854228644991,0,0.035863436,58.3562,35,1,2,3,1125.8678,1,5
17.75,1,0.111301625,107.5912,23,2,0,1,1528.6768,2,8
6.38,1,0.015193323,143.347,18,1,1,1,858.882,2,7
12.792854228644991,2,0.046408927999999995,153.2998,35,1,2,3,3998.7948,1,5
10.65,0,0.06595278007399345,57.1272,16,2,1,1,279.63599999999997,1,6
13.1,0,0.07494003,75.0354,23,2,0,1,902.8248,1,8
12.792854228644991,0,0.065119701,145.7128,35,1,2,3,4026.7584,0,5
10.195,0,0.06595278007399345,143.1154,13,1,1,1,2410.8618,1,2
6.67,2,0.090456903,131.2626,13,1,1,1,2098.6016,1,2
5.32,1,0.093071679,103.8674,18,1,1,1,509.337,2,7
12.792854228644991,2,0.048292189000000006,133.1626,35,1,2,3,2492.0894,1,5
12.1,0,0.029902678999999998,144.3444,11,1,2,2,1161.1552,0,3
13.85,2,0.056547985999999995,232.73,11,1,2,2,6291.81,1,3
16.35,1,0.034726222,125.602,21,1,0,1,3036.048,2,9
18.35,1,0.08890854699999999,192.8504,33,0,2,1,2876.256,2,1
15.5,2,0.044024163,102.0332,22,1,2,0,102.5332,1,0
12.1,0,0.020568574,150.4734,23,2,0,1,2078.6276,1,8
12.1,0,0.020564685,148.2734,16,2,1,1,3266.4148,1,6
19.25,2,0.058226609000000006,85.2908,33,0,2,1,671.1264,1,1
8.71,2,0.072155462,183.3924,23,2,0,1,3146.5708,1,8
10.5,1,0.027253711,170.9106,33,0,2,1,3251.1014,2,1
11.6,2,0.144604071,240.8222,11,1,2,2,3585.333,1,3
16.0,2,0.193477995,55.9246,22,1,2,0,405.4722,1,0
6.865,0,0.056945935999999996,214.6218,18,1,1,1,1923.4962,1,7
10.395,0,0.031288338,159.5604,18,1,1,1,2852.2872,1,7
8.05,2,0.078400465,259.0646,23,2,0,1,4380.2982,1,8
5.785,2,0.038976089,264.2252,13,1,1,1,3934.8779999999997,1,2
10.3,2,0.058918844000000005,191.653,21,1,0,1,5313.084,1,9
12.5,0,0.031176157000000003,103.09899999999999,11,1,2,2,722.393,1,3
7.63,0,0.061159245999999994,92.5436,21,1,0,1,1607.2412,0,9
13.5,2,0.06595278007399345,78.396,16,2,1,1,1438.128,1,6
17.5,0,0.052550476,101.29899999999999,18,1,1,1,722.393,1,7
12.792854228644991,0,0.124448295,112.0518,35,2,0,0,113.8518,0,4
8.21,0,0.010808271999999999,150.5392,11,1,2,2,1043.9744,0,3
11.65,2,0.010963269,110.9544,11,1,2,2,335.5632,1,3
18.5,0,0.06595278007399345,119.8124,13,1,1,1,4029.4216,1,2
7.72,2,0.075035902,78.7986,11,1,2,2,856.8846,1,3
5.88,1,0.024882613999999997,149.4392,16,2,1,1,1640.5312,2,6
6.85,0,0.022878952999999997,262.3594,16,2,1,1,3924.8909999999996,1,6
12.792854228644991,1,0.16657250099999998,176.1712,35,1,2,3,3691.1952,2,5
7.52,0,0.055081622999999996,128.8994,33,0,2,1,2055.9904,1,1
13.65,2,0.025920816,81.2302,23,2,0,1,2059.9852,1,8
12.792854228644991,1,0.029500321,46.2086,35,1,2,3,802.9548,2,5
6.985,2,0.137645467,185.2608,18,1,1,1,2940.1728,1,7
12.792854228644991,0,0.06595278007399345,240.6222,35,1,2,3,4302.3996,1,5
9.3,0,0.026818196000000002,248.9092,22,1,2,0,498.0184,1,0
12.1,0,0.030102335,74.767,33,0,2,1,2220.4429999999998,1,1
5.98,0,0.043740308,145.3418,11,1,2,2,2354.2688,1,3
9.0,1,0.069653585,266.2884,21,1,0,1,2914.8724,2,9
7.145,0,0.01785932,160.6578,11,1,2,2,2246.4092,1,3
19.0,1,0.017755213,211.7244,18,1,1,1,2752.4172,2,7
7.855,2,0.161875063,35.6848,18,1,1,1,335.5632,1,7
19.5,0,0.128181759,156.1314,16,2,1,1,2792.3652,1,6
8.71,0,0.12125037400000001,92.7778,23,2,0,1,1032.6558,1,8
11.5,0,0.014921093,173.908,11,1,2,2,1211.756,1,3
18.85,1,0.040434372,244.3144,21,1,0,1,5635.3312,2,9
13.65,2,0.031508924,98.77,18,1,1,1,1697.79,1,7
6.135,0,0.079094835,114.38600000000001,21,1,0,1,1018.674,0,9
5.655,0,0.175793413,146.9102,11,1,2,2,1749.7224,0,3
14.85,2,0.019495051,261.291,33,0,2,1,10256.649,1,1
20.75,2,0.06331397400000001,153.7682,16,2,1,1,1829.6184,1,6
10.0,0,0.0674819,234.859,11,1,2,2,1181.795,1,3
10.3,0,0.07002695099999999,263.6226,16,2,1,1,6608.065,1,6
